"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","html 1"
"https://tamakoshimun.gov.np/sites/tamakoshimun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","text/html; charset=utf-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9435","0","0.000","1","","1","1","0.130","0","0","0","0","","","","","","0.690","","","","","HTTP/1.1","https://tamakoshimun.gov.np/sites/tamakoshimun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y",""
"https://phalewasmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","फलेवास नगरपालिका, नगर कार्यपालिकाको कार्यालय | खानीगाउँ पर्वत, गण्डकी प्रदेश, नेपाल","83","1119","","0","0","","0","फलेवास नगरपालिका, नगर कार्यपालिकाको कार्यालय","44","पदमपाणी शर्मा","13","Search form","11","सूचना","5","","","","https://phalewasmun.gov.np/","","","","","","81980","778","6.211","0","","11","1","0.130","120","81","16","16","","","","","be8478f647497ca7780e90a47819b77f","2.009","","","","","HTTP/1.1","https://phalewasmun.gov.np/",""
"https://gosaikundamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","गोसाईकुण्ड गाउँपालिका | बागमती प्रदेश","37","510","","0","0","","0","कैसाङ नुर्पु तामाङ","18","कार ग्याल्मु श्रेष्ठ","20","Search form","11","Search form","11","","","","https://gosaikundamun.gov.np/","","","","","","78858","427","5.181","0","","6","1","0.130","108","87","19","18","","","","","4bab2b49037a194710e957314012317c","2.143","","","","","HTTP/1.1","https://gosaikundamun.gov.np/",""
"https://gosaikundamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qqeitd","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","260","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.348","","","","","HTTP/1.1","https://gosaikundamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qqeitd",""
"https://gosaikundamun.gov.np/sites/gosaikundamun.gov.np/files/styles/slickstyle/public?itok=ue1jd8-y","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","395","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.316","","https://gosaikundamun.gov.np/sites/gosaikundamun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","HTTP Redirect","","HTTP/1.1","https://gosaikundamun.gov.np/sites/gosaikundamun.gov.np/files/styles/slickstyle/public?itok=ue1jd8-y",""
"https://gosaikundamun.gov.np/sites/gosaikundamun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","text/html; charset=utf-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9655","0","0.000","1","","1","1","0.130","0","0","0","0","","","","","","0.592","","","","","HTTP/1.1","https://gosaikundamun.gov.np/sites/gosaikundamun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y",""
"https://siddhakumakhmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","सिद्ध कुमाख गाउँपालिका, सल्यान | कर्णाली प्रदेश, नेपाल","54","720","","0","0","","0","चित्र बहादुर चलाउने","19","पुष्पा कुमारी बोहरा","19","Search form","11","Search form","11","","","","https://siddhakumakhmun.gov.np/","","","","","","148019","2019","10.181","0","","21","1","0.130","201","127","58","58","","","","","323fad09713d9d8d57c2d9bb2fef8039","2.255","","","","","HTTP/1.1","https://siddhakumakhmun.gov.np/",""
"https://siddhakumakhmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qoh2gt","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.339","","","","","HTTP/1.1","https://siddhakumakhmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qoh2gt",""
"https://siddhakumakhmun.gov.np/sites/dhorchaurmun.gov.np/files/styles/slickstyle/public?itok=ue1jd8-y","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","398","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.326","","https://siddhakumakhmun.gov.np/sites/dhorchaurmun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","HTTP Redirect","","HTTP/1.1","https://siddhakumakhmun.gov.np/sites/dhorchaurmun.gov.np/files/styles/slickstyle/public?itok=ue1jd8-y",""
"https://siddhakumakhmun.gov.np/sites/dhorchaurmun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","text/html; charset=utf-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","10701","0","0.000","1","","1","1","0.130","0","0","0","0","","","","","","0.730","","","","","HTTP/1.1","https://siddhakumakhmun.gov.np/sites/dhorchaurmun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y",""
"https://rishingmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","ऋषिङ्ग गाउँपालिका, गाउँकार्यपालिकाको कार्यालय | गण्डकी प्रदेश, तनहुँ, नेपाल","75","1017","","0","0","","0","ऋषिङ्ग गाउँपालिका, गाउँकार्यपालिकाको कार्यालय","45","श्री राजेन्द्र कृष्ण श्रेष्ठ","28","National Flag","13","Search form","11","","","","https://rishingmun.gov.np/","","","","","","96686","1203","8.064","0","","10","1","0.130","141","92","37","37","","","","","d00bf774627b37f5b1eec6dc88ce4c8","2.087","","","","","HTTP/1.1","https://rishingmun.gov.np/",""
"https://kanepokharimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","कानेपोखरी गाउँपालिका,गाउँ कार्यपालिकाको कार्यालय | प्रदेश नं १,मोरङ,नेपाल","73","996","","0","0","","0","ताराबहादुर काफ्ले","17","राजमती इङ्गनाम","14","Search form","11","Search form","11","","","","https://kanepokharimun.gov.np/","","","","","","81192","630","6.614","0","","10","1","0.130","118","86","28","24","","","","","10bf3515e98acf4ca50bd77d4def088f","2.125","","","","","HTTP/1.1","https://kanepokharimun.gov.np/",""
"https://kanepokharimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrrlms","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","260","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.348","","","","","HTTP/1.1","https://kanepokharimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrrlms",""
"https://sirijanghamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","सिरीजङ्घा गाउँपालिका,गाँउ कार्यपालिकाको कार्यालय | प्रदेश नं १, ताप्लेजुङ्ग, नेपाल ""सिरीजङ्घाको गौरव कञ्चनजङ्गा""","112","1520","","0","0","","0","टिका राम गुरुङ्ग","16","ज्ञानमाया चौहान गौतम","20","Search form","11","Search form","11","","","","https://sirijanghamun.gov.np/","","","","","","152266","1698","8.645","0","","19","1","0.130","189","105","33","32","","","","","666dbca1b711947382885884822df686","2.283","","","","","HTTP/1.1","https://sirijanghamun.gov.np/",""
"https://sirijanghamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj2ag","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.337","","","","","HTTP/1.1","https://sirijanghamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj2ag",""
"https://badigadmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","वडिगाड गाउँपालिका, गाउँ कार्यपालिकाको कार्यालय | गण्डकी प्रदेश, बागलुङ, नेपाल","77","1038","","0","0","","0","Audio Notice Board Dial 1618-068-620061","39","मेहरसिंह पाइजा","14","Search form","11","Search form","11","","","","https://badigadmun.gov.np/","","","","","","154650","1572","7.870","0","","12","1","0.130","201","170","19","19","","","","","a11b747f3b9fc4c0e2b790bf203908bb","2.198","","","","","HTTP/1.1","https://badigadmun.gov.np/",""
"https://badigadmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj26v","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","262","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.347","","","","","HTTP/1.1","https://badigadmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj26v",""
"https://lekammun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","लेकम गाउँपालिका | सुदूरपश्चिम प्रदेश ,दार्चुला","46","627","","0","0","","0","लेकम गाउँपालिका","15","श्री परमानन्द जोशी","18","Search form","11","सूचना","5","","","","https://lekammun.gov.np/","","","","","","70031","648","5.916","0","","10","1","0.130","121","86","4","4","","","","","64a9de58aac9b9bb649d06debbc386cb","2.008","","","","","HTTP/1.1","https://lekammun.gov.np/",""
"https://aiselukharkamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","ऐसेलुखर्क गाउँपालिका, गाउँ कार्यपालिकाको कार्यालय | ''राम्रो नगर हाम्रो नगर''","77","1012","","0","0","","0","विश्वनाथ निरौला","15","पुष्पकला भुजेल","14","Search form","11","Search form","11","","","","https://aiselukharkamun.gov.np/","","","","","","110056","1045","7.709","0","","11","1","0.130","146","99","20","19","","","","","312f73acec1a8fdc83873ba8b179b4f7","2.257","","","","","HTTP/1.1","https://aiselukharkamun.gov.np/",""
"https://aiselukharkamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj7wh","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.333","","","","","HTTP/1.1","https://aiselukharkamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj7wh",""
"https://dasharathchandmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","दशरथचन्द नगरपालिका, नगर कार्यपालिकाको कार्यालय | सुद्रुर पश्चिम प्रदेश-खलंगा गढी,बैतडी","86","1174","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","","","","","","","85448","473","5.620","0","","6","1","0.130","108","71","12","12","","","","","faf961ed27b4f9aab73273f37dee4b0e","1.629","Sun, 18 Apr 2021 14:07:07 GMT","","","","HTTP/1.1","https://dasharathchandmun.gov.np/",""
"https://madhavnarayanmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","माधव नारायण नगरपालिका | नगर कार्यपालिकाको कार्यालय माधोपुर ,रौतहट , प्रदेश नं २, नेपाल","86","1137","","0","0","","0","बिरेन्द्र प्रसाद यादव","21","सिमल कुमारी शाह","15","Search form","11","Search form","11","","","","https://madhavnarayanmun.gov.np/","","","","","","83310","705","7.292","0","","5","1","0.130","108","82","26","26","","","","","ac25c04a784d070378b6588ff221efde","2.066","","","","","HTTP/1.1","https://madhavnarayanmun.gov.np/",""
"https://madhavnarayanmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrhpss","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","260","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.345","","","","","HTTP/1.1","https://madhavnarayanmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrhpss",""
"https://suwarnamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","सुवर्ण गाउँपालिका | प्रदेश नं २","31","411","","0","0","","0","महेन्द्र प्रसाद यादव","20","बबिता यादव","10","Search form","11","Search form","11","","","","https://suwarnamun.gov.np/","","","","","","116132","1046","6.585","0","","14","1","0.130","149","94","10","10","","","","","6999c0d38d141fddb58b46137f3fa47","2.259","","","","","HTTP/1.1","https://suwarnamun.gov.np/",""
"https://suwarnamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj2yc","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","262","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.332","","","","","HTTP/1.1","https://suwarnamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj2yc",""
"https://gaumukhimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","गौमुखी गाउँपालिका, प्युठान | लुम्बिनी प्रदेश नेपाल सरकार","56","759","","0","0","","0","विष्णु कुमार गिरी","17","तुलसी सुनार","11","Search form","11","Search form","11","","","","https://gaumukhimun.gov.np/","","","","","","117014","1175","7.678","0","","11","1","0.130","147","97","13","13","","","","","a37de7c5b44e2c35d4c34ebf5d657019","2.305","","","","","HTTP/1.1","https://gaumukhimun.gov.np/",""
"https://gaumukhimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qr8u3a","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.338","","","","","HTTP/1.1","https://gaumukhimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qr8u3a",""
"https://panchpokharithangpalmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","पाँचपोखरी थाङपाल गाउँपालिका | बागमती, प्रदेश","44","597","","0","0","","0","श्री टासी लामा","14","श्री सुनिता अधिकारी","19","Search form","11","Search form","11","","","","https://panchpokharithangpalmun.gov.np/","","","","","","259867","3131","8.588","0","","22","1","0.130","366","294","31","30","","","","","4c50f6b7d42e974d88c20ddf8c978c1a","2.288","","","","","HTTP/1.1","https://panchpokharithangpalmun.gov.np/",""
"https://panchpokharithangpalmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj7ll","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","262","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.346","","","","","HTTP/1.1","https://panchpokharithangpalmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj7ll",""
"https://haripurwamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","हरिपुर्वा नगरपालिका (नगर कार्यपालिकाको कार्यालय) | सम्पुर्ण नगरबासीको चाहना सुन्दर भविष्यको कामना","97","1331","","0","0","","0","सियाराम राय","11","चन्द्रकला देवी सुडी","19","संक्षिप्त परिचय","15","माघ १४ गते मुख्यमन्त्री बेटी पढाउ बेटी बचाउ निशुल्क छोरी शिक्षा बीमा शिविरमा सहभागी हुने बारे अत्यन्त जरुरी सुचना","113","","","","https://haripurwamun.gov.np/","","","","","","128366","1191","7.384","0","","19","1","0.130","163","108","18","18","","","","","aef20ee16eeb861a866de9a3e1a8793c","2.125","","","","","HTTP/1.1","https://haripurwamun.gov.np/",""
"https://haripurwamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrr98b","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.357","","","","","HTTP/1.1","https://haripurwamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrr98b",""
"https://chhinnamastamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","छिन्नमस्ता गाउँपालिका गाउँ कार्यपालिकाको कार्यालय | छिन्नमस्ता, सप्तरीप्रदेश नं २, नेपाल","88","1203","","0","0","","0","छिन्नमस्ता गाउँपालिका गाउँ कार्यपालिकाको कार्यालय","49","सूर्यनारायण मण्डल","17","Search form","11","सूचना","5","","","","https://chhinnamastamun.gov.np/","","","","","","64621","576","5.840","0","","10","1","0.130","111","80","7","7","","","","","fd6ab552a6cd54f4e4f551a8a934355a","2.014","","","","","HTTP/1.1","https://chhinnamastamun.gov.np/",""
"https://gadhimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","गढी गाउँपालिका, गाउँ कार्यपालिकाको कार्यालय | प्रदेश नं १, सुनसरी,नेपाल","71","948","","0","0","","0","Welcome to गढी गाउँपालिका, गाउँ कार्यपालिकाको कार्यालय","54","","0","Search form","11","सूचना","5","","","","https://gadhimun.gov.np/","","","","","","65653","524","5.691","0","","10","1","0.130","102","71","1","1","","","","","f0a0bd0c1504b8389a53d1833bcce184","1.964","","","","","HTTP/1.1","https://gadhimun.gov.np/",""
"https://haldibarimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","हल्दीबारी गाउँपालिका | झापा, १ नं. प्रदेश, नेपाल हल्दीबारीको दृष्टि, कृषि र पर्यटन मार्फत समृद्धि","97","1284","","0","0","","0","रविन्द्र प्रसाद लिंग्देन","24","डम्मर बहादुर गिरी","17","Search form","11","Search form","11","","","","https://haldibarimun.gov.np/","","","","","","127577","1438","8.458","0","","19","1","0.130","167","102","23","23","","","","","96e31a177ec23bf4083777fd547f2135","2.171","","","","","HTTP/1.1","https://haldibarimun.gov.np/",""
"https://haldibarimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj5gk","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","262","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.366","","","","","HTTP/1.1","https://haldibarimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj5gk",""
"https://thorimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","Thori Rural Municipality (ठोरी गाउँपालिका) | प्रदेश नं. २, नेपाल""सु-शासनयुक्त सक्षम एवं सवल स्थानिय सरकार ! पुर्वाधार निर्माण, कृषि, पर्यटन र सशक्तिकरण ठोरीको आधार !!""","167","2038","","0","0","","0","Thori Rural Municipality (ठोरी गाउँपालिका)","42","पदम लाल श्रेष्ठ","15","Search form","11","सूचना","5","","","","https://thorimun.gov.np/","","","","","","92165","730","5.440","0","","11","1","0.130","119","74","37","32","","","","","9d00522339badfb930e92e477d16d946","2.117","","","","","HTTP/1.1","https://thorimun.gov.np/",""
"https://badimalikamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","बडीमालिका नगरपालिका , नगर कार्यपालिकाको कार्यालय ,सुदुर पश्चिम प्रदेश | ""समृद्द नगर : खुसी नगरबासी ""","100","1313","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","","","","","","","157347","2137","9.628","0","","12","1","0.130","203","124","22","21","","","","","69742f11eebfe3ab32b7646d27e837df","2.662","","","","","HTTP/1.1","https://badimalikamun.gov.np/",""
"https://badimalikamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qptele","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","260","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.584","","","","","HTTP/1.1","https://badimalikamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qptele",""
"https://gaurmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","गौर नगरपालिका, नगर कार्यपालिकाकाे कार्यालय | प्रदेश नं. २, नेपाल <br>""शिक्षा, स्वास्थ्य, पर्यटन, पूर्वाधार र व्यापार; सुन्दर, समृद्ध तथा समुन्नत गौरको आधार""","156","1994","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","","","","","","","157255","1266","6.318","0","","11","1","0.130","190","127","45","42","","","","","b262bd98f36bd3d08a0476e8a902b57e","1.640","Sun, 18 Apr 2021 22:49:01 GMT","","","","HTTP/1.1","https://gaurmun.gov.np/",""
"https://gaurmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrquwp","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","260","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.598","","","","","HTTP/1.1","https://gaurmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrquwp",""
"https://gramthanmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","ग्रामथान गाउँपालिका,गाउ कार्यपालिकाको कार्यालय | छोरी जोगाऔ, प्रदेश नं १, मोरङ,नेपाल","84","1125","","0","0","","0","श्री शिब नारायण माझी","20","श्री फूलकुमारी चौधरी","20","Search form","11","Search form","11","","","","https://gramthanmun.gov.np/","","","","","","134563","1435","7.909","0","","15","1","0.130","175","101","20","19","","","","","11e16ba7e36a52d48de80b518cab80","2.220","","","","","HTTP/1.1","https://gramthanmun.gov.np/",""
"https://gramthanmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qk6sjl","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","262","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.344","","","","","HTTP/1.1","https://gramthanmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qk6sjl",""
"https://gramthanmun.gov.np/sites/gramthanmun.gov.np/files/styles/slickstyle/public?itok=ue1jd8-y","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","389","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.311","","https://gramthanmun.gov.np/sites/gramthanmun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","HTTP Redirect","","HTTP/1.1","https://gramthanmun.gov.np/sites/gramthanmun.gov.np/files/styles/slickstyle/public?itok=ue1jd8-y",""
"https://gramthanmun.gov.np/sites/gramthanmun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","text/html; charset=utf-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","10918","0","0.000","1","","1","1","0.130","0","0","0","0","","","","","","0.860","","","","","HTTP/1.1","https://gramthanmun.gov.np/sites/gramthanmun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y",""
"https://putalibazarmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","पुतलीबजार नगरपालिका | "" समृद्द पुतलीबजार, सुखी नगरवासी ""","56","734","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","","","","","","","159623","1578","8.607","0","","12","1","0.130","202","132","31","31","","","","","bcc654ad5b02599d03c8f996d02de8e9","1.632","Sun, 18 Apr 2021 22:18:14 GMT","","","","HTTP/1.1","https://putalibazarmun.gov.np/",""
"https://damakmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","दमक नगरपालिका, नगर कार्यपालिकाको कार्यालय | ""हरित नगर, समृद्ध दमक""","66","866","","0","0","","0","","0","","0","नगर परिचय","9","","0","","","","","","","","","","107151","882","6.872","0","","6","1","0.130","138","91","25","25","","","","","5e9742b3dea98660b6b312a3e7c11396","2.564","","","","","HTTP/1.1","https://damakmun.gov.np/",""
"https://narharinathmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","नरहरिनाथ गाउँपालिका गाउँ कार्यपालिकाको | कार्यालय कुमालगाउँ,कालिकोट कर्णाली प्रदेश,नेपाल","88","1221","","0","0","","0","धीर बहादुर विष्ट","16","मनसोभा बुढा","11","Search form","11","Search form","11","","","","https://narharinathmun.gov.np/","","","","","","98235","644","5.484","0","","8","1","0.130","117","77","18","18","","","","","6fc9eee529288ddea1a14755ae32567b","2.079","","","","","HTTP/1.1","https://narharinathmun.gov.np/",""
"https://narharinathmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj3vh","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.346","","","","","HTTP/1.1","https://narharinathmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj3vh",""
"https://narharinathmun.gov.np/sites/narharinathmun.gov.np/files/styles/slickstyle/public?itok=ue1jd8-y","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","398","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.314","","https://narharinathmun.gov.np/sites/narharinathmun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","HTTP Redirect","","HTTP/1.1","https://narharinathmun.gov.np/sites/narharinathmun.gov.np/files/styles/slickstyle/public?itok=ue1jd8-y",""
"https://narharinathmun.gov.np/sites/narharinathmun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","text/html; charset=utf-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7855","0","0.000","1","","1","1","0.130","0","0","0","0","","","","","","0.606","","","","","HTTP/1.1","https://narharinathmun.gov.np/sites/narharinathmun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y",""
"https://indrawatimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","ईन्द्रावती गाउँपालिका, नवलपुर,सिन्धुपाल्चाेक | '' दिगाे विकास र सुशासनकाे लहर; ईन्द्रावती गाउँपालिकावासीकाे रहर ''","114","1513","","0","0","","0","श्री बंश लाल तामाङ","18","श्री मीरा अधिकारी लामा","22","इन्द्रावती गाउँपालिका़ संक्षिप्त परिचय","38","वडा नं. ५ स्प्रेयर वितरण कार्यक्रममा सहभागी हुन अनुराेध ।","57","","","","https://indrawatimun.gov.np/","","","","","","207534","1902","7.172","0","","15","1","0.130","211","142","58","55","","","","","5683200c16d715c463e56706b15e6ef1","2.238","","","","","HTTP/1.1","https://indrawatimun.gov.np/",""
"https://indrawatimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qjqqc1","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.332","","","","","HTTP/1.1","https://indrawatimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qjqqc1",""
"https://raghugangamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","रघुगंगा गाउँपालिका, गाउँ कार्यपालिकाको कार्यालय | गण्डकी प्रदेश, म्याग्दी, नेपाल","80","1083","","0","0","","0","श्री भब बहादुर भण्डारी","22","श्री कमला तिलिजा","16","Search form","11","Search form","11","","","","https://raghugangamun.gov.np/","","","","","","110207","1245","8.144","0","","14","1","0.130","138","89","23","23","","","","","ecf73a9d2b8114324896156b6a791068","2.188","","","","","HTTP/1.1","https://raghugangamun.gov.np/",""
